logFC	AveExpr	t	P.Value	adj.P.Val	B	GB_ACC	ID	UG_CLUSTER	DESCRIPTION	GENE_SYMBOL	display_label	deg_class
-0.374775245433854	-0.363060116989185	-4.09886153107853	0.000966428204945142	0.145508836104719	-0.52457925779429	AA775364	7334	Hs.400295	Ribosomal protein L30	RPL30	RPL30	Not_significant
-0.52014709827267	-0.489452955119257	-4.1104551716108	0.000973954726269872	0.145508836104719	-0.526698401452952	R01941	11422	Hs.632222	Zinc finger protein 200	ZNF200	ZNF200	Not_significant
-0.678887918726677	-0.719629340661515	-4.11192722886699	0.000993687623278116	0.146593173833562	-0.541080975963705	R11236	11597	Hs.438673	Ankyrin repeat domain 13 family, member D	ANKRD13D	ANKRD13D	Not_significant
-0.420067947821873	-0.406008837020797	-4.08044234776037	0.00100301740240128	0.146593173833562	-0.55785743232802	AA988798	7777	Hs.533732	Signal recognition particle 14kDa (homologous Alu RNA binding protein)	SRP14	SRP14	Not_significant
-0.364965404168297	-0.349820857339366	-4.06682713370311	0.00103096723585598	0.149057908100209	-0.58247398913331	AA625574	6263	Hs.356766	Chromosome 20 open reading frame 199	C20orf199	C20orf199	Not_significant
0.612454538632255	0.579786600818832	4.05830623388917	0.0010488610867178	0.149919324928822	-0.597887478103597	AA449837	4106	Hs.567619	Phosphatidic acid phosphatase type 2 domain containing 1B	PPAPDC1B	PPAPDC1B	Not_significant
-0.573156076971714	-0.590773488636797	-4.07471227833066	0.00106067775277578	0.149919324928822	-0.600895244443286	AA719040	7222	Hs.421095	F-box protein 30	FBXO30	FBXO30	Not_significant
-0.441796972679165	-0.46329665128129	-4.04825534346622	0.00107037447517231	0.149919324928822	-0.61607592841789	AA628183	6377	Hs.522255	G kinase anchoring protein 1	GKAP1	GKAP1	Not_significant
-0.52136047201606	-0.511730081039487	-4.05193813947237	0.0010961064213038	0.150190121517114	-0.63235195988006	AA025850	1336	Hs.21213	Myosin VA (heavy chain 12, myoxin)	MYO5A	MYO5A	Not_significant
-0.357692046089847	-0.368718708413028	-4.03573512999484	0.00109780216133378	0.150190121517114	-0.638743923815644	AA464142	4939	Hs.195642	Ring finger protein 213	RNF213	RNF213	Not_significant
-0.475586565151016	-0.438720927029275	-4.04040212181063	0.00110581749443658	0.150190121517114	-0.64256549422076	N54793	10432	Data not found		NA	N54793	Not_significant
-0.595935033050183	-0.596533933903909	-4.04307882916289	0.00113948562181512	0.153215236709262	-0.663714545965195	AI222069	8009	Hs.499000	DnaJ (Hsp40) homolog, subfamily C, member 1	DNAJC1	DNAJC1	Not_significant
-0.525282366647948	-0.529029323043754	-4.00224554657377	0.00121356795971176	0.160449125159844	-0.723212447132083	AA046700	1581	Hs.403933	F-box protein 32	FBXO32	FBXO32	Not_significant
-0.572834273547729	-0.560541164456745	-4.00998467770314	0.00121715088251555	0.160449125159844	-0.722805377729288	T84762	13430	Hs.7089	Insulin induced gene 2	INSIG2	INSIG2	Not_significant
-0.429114558287186	-0.40888676087641	-3.96746014303912	0.00126044605558388	0.164543278285251	-0.762561083894903	AA454813	4363	Hs.315177	Interferon-related developmental regulator 2	IFRD2	IFRD2	Not_significant
-0.60572852160155	-0.557038290350403	-3.97913317001048	0.00129440421184496	0.165400959020184	-0.777970747170138	AA167273	2257	Hs.158287	Syndecan 3	SDC3	SDC3	Not_significant
-0.443896637630061	-0.432055945121217	-3.95048847146334	0.00130668633307811	0.165400959020184	-0.794582595488333	H19203	8489	Hs.523302	Peroxiredoxin 3	PRDX3	PRDX3	Not_significant
0.74481836967686	0.764063440576229	3.95803096069844	0.00130762578587034	0.165400959020184	-0.792518091908093	W81576	14200	Hs.655341	T-complex 11 (mouse)-like 1	TCP11L1	TCP11L1	Not_significant
-0.410778366100768	-0.407938348447426	-3.94609202855342	0.00131622063179828	0.165400959020184	-0.801379453609298	AA057620	1673	Hs.306083	Chromosome 22 open reading frame 32	C22orf32	C22orf32	Not_significant
