NGenes	Direction	PValue	FDR	geneset
103	Down	0.639283676087668	0.890235065548663	GOBP_REGULATION_OF_BLOOD_CIRCULATION
59	Down	0.63953259036083	0.890246496872428	GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS
125	Down	0.639662087689741	0.890246496872428	GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR
25	Down	0.639965803187999	0.890246496872428	GOBP_ASTROCYTE_DEVELOPMENT
9	Down	0.640277628550644	0.890246496872428	GOBP_CAMERA_TYPE_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION
105	Down	0.640495886471986	0.890246496872428	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION
10	Down	0.640580926262269	0.890246496872428	GOBP_LATE_ENDOSOME_TO_LYSOSOME_TRANSPORT
65	Down	0.64065531787217	0.890246496872428	GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS
71	Down	0.640830087718944	0.890246496872428	GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY
7	Up	0.641000266313278	0.890246496872428	GOBP_RETINAL_METABOLIC_PROCESS
256	Down	0.641004885760367	0.890246496872428	GOBP_REGULATION_OF_SECRETION
8	Up	0.641681084701642	0.890452632116077	GOBP_REGULATION_OF_T_HELPER_2_CELL_DIFFERENTIATION
7	Down	0.641833819303832	0.890452632116077	GOBP_AMINE_CATABOLIC_PROCESS
13	Down	0.642222193113596	0.890452632116077	GOBP_PIGMENT_GRANULE_LOCALIZATION
16	Up	0.642728189841733	0.890452632116077	GOBP_ESTROGEN_METABOLIC_PROCESS
16	Up	0.642805478626	0.890452632116077	GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY
12	Up	0.642962371091857	0.890452632116077	GOBP_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION
22	Up	0.643006279239762	0.890452632116077	GOBP_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS
14	Down	0.643478147117284	0.890452632116077	GOBP_REGULATION_OF_FATTY_ACID_OXIDATION
17	Down	0.643512428537524	0.890452632116077	GOBP_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS
12	Down	0.643655626621935	0.890452632116077	GOBP_MAMMARY_GLAND_DUCT_MORPHOGENESIS
6	Up	0.643737999052819	0.890452632116077	GOBP_SKELETAL_MUSCLE_CELL_PROLIFERATION
35	Up	0.644312575516258	0.890452632116077	GOBP_REGULATION_OF_BEHAVIOR
6	Up	0.644335028658181	0.890452632116077	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS
9	Down	0.644353629403422	0.890452632116077	GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM
12	Down	0.644574114834662	0.890452632116077	GOBP_MHC_CLASS_II_BIOSYNTHETIC_PROCESS
6	Up	0.644623678913468	0.890452632116077	GOBP_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY
5	Up	0.644680508531131	0.890452632116077	GOBP_BRANCHIOMOTOR_NEURON_AXON_GUIDANCE
7	Up	0.644683621954475	0.890452632116077	GOBP_POSITIVE_REGULATION_OF_ADIPOSE_TISSUE_DEVELOPMENT
5	Up	0.644693616751742	0.890452632116077	GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION
290	Down	0.645023130432917	0.890452632116077	GOBP_BEHAVIOR
15	Up	0.645027564909812	0.890452632116077	GOBP_RESPONSE_TO_FUNGUS
6	Down	0.645111335454139	0.890452632116077	GOBP_POSITIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE
5	Up	0.645166860405589	0.890452632116077	GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT
5	Down	0.645281850395464	0.890452632116077	GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION
28	Up	0.645542349848878	0.890452632116077	GOBP_GLIAL_CELL_ACTIVATION
12	Up	0.64566650443266	0.890452632116077	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT
8	Down	0.64577948247941	0.890452632116077	GOBP_GOLGI_LOCALIZATION
19	Up	0.646500307671741	0.891210105827596	GOBP_CELL_CYCLE_DNA_REPLICATION
16	Down	0.647042346795999	0.891584235139863	GOBP_SPECIFICATION_OF_ANIMAL_ORGAN_IDENTITY
7	Up	0.647114822964703	0.891584235139863	GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_MEDIATED_PROGRAMMED_CELL_DEATH
69	Down	0.649273621176969	0.893393120952212	GOBP_SPINDLE_ASSEMBLY
6	Up	0.649273956850019	0.893393120952212	GOBP_NEGATIVE_REGULATION_OF_FIBRINOLYSIS
5	Up	0.649285865759499	0.893393120952212	GOBP_APICAL_CONSTRICTION
64	Down	0.649329470171141	0.893393120952212	GOBP_MAMMARY_GLAND_DEVELOPMENT
20	Up	0.649548144947188	0.893393120952212	GOBP_REGULATION_OF_FILOPODIUM_ASSEMBLY
22	Down	0.649629430088732	0.893393120952212	GOBP_BLOOD_VESSEL_REMODELING
53	Down	0.649752256391924	0.893393120952212	GOBP_MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORT
9	Down	0.649802962709132	0.893393120952212	GOBP_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION
18	Down	0.650276831470181	0.893808170629604	GOBP_REGULATION_OF_GLYCOGEN_BIOSYNTHETIC_PROCESS
19	Down	0.650525312526609	0.893913286409516	GOBP_POSITIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS
26	Up	0.65120377377827	0.894268120312571	GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS
38	Down	0.651365128808593	0.894268120312571	GOBP_CHEMOKINE_PRODUCTION
5	Up	0.651423921761947	0.894268120312571	GOBP_RESOLUTION_OF_MEIOTIC_RECOMBINATION_INTERMEDIATES
16	Down	0.651471830575985	0.894268120312571	GOBP_REGULATION_OF_PROTEIN_POLYUBIQUITINATION
100	Down	0.651712644150131	0.89436245356436	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION
13	Up	0.651919577532089	0.894410254602499	GOBP_CELLULAR_RESPONSE_TO_ESTROGEN_STIMULUS
40	Down	0.652217395785605	0.894582688281285	GOBP_FEEDING_BEHAVIOR
5	Up	0.652906323749415	0.894983814060512	GOBP_STORE_OPERATED_CALCIUM_ENTRY
48	Down	0.652916836053772	0.894983814060512	GOBP_ADIPOSE_TISSUE_DEVELOPMENT
7	Down	0.653213481148423	0.894983814060512	GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE
15	Up	0.653339620310261	0.894983814060512	GOBP_RESPONSE_TO_INTERFERON_ALPHA
21	Up	0.653448282635397	0.894983814060512	GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION
6	Down	0.653652394378778	0.894983814060512	GOBP_POSITIVE_REGULATION_OF_SISTER_CHROMATID_COHESION
16	Down	0.653715327722475	0.894983814060512	GOBP_REGULATION_OF_GLIAL_CELL_PROLIFERATION
93	Down	0.65459780266826	0.895529950942455	GOBP_REGULATION_OF_RNA_SPLICING
28	Down	0.654604748853703	0.895529950942455	GOBP_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS
14	Down	0.654631187921952	0.895529950942455	GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT
31	Down	0.655347239572157	0.896154672511192	GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION
9	Up	0.655432732386962	0.896154672511192	GOBP_DETECTION_OF_OXYGEN
99	Down	0.655894765444557	0.89655052499089	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION
8	Down	0.656327289288693	0.896603597263005	GOBP_PROTEIN_UNFOLDING
38	Down	0.656511584801005	0.896603597263005	GOBP_REGULATION_OF_HEART_RATE
7	Down	0.656795230289937	0.896603597263005	GOBP_PHAGOSOME_LYSOSOME_FUSION
10	Down	0.65680857570316	0.896603597263005	GOBP_PIECEMEAL_MICROAUTOPHAGY_OF_THE_NUCLEUS
38	Down	0.656922808024214	0.896603597263005	GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA
7	Up	0.656968731648552	0.896603597263005	GOBP_PEPTIDYL_TYROSINE_AUTOPHOSPHORYLATION
8	Down	0.657371361798035	0.896917555070724	GOBP_C_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION
26	Up	0.657833583127547	0.897069849843511	GOBP_REGULATION_OF_PROTEIN_MATURATION
37	Down	0.657856652972804	0.897069849843511	GOBP_CARDIAC_CONDUCTION
6	Down	0.658000821166724	0.897069849843511	GOBP_NEGATIVE_REGULATION_OF_CELL_FATE_COMMITMENT
43	Down	0.658717872985012	0.897811902938135	GOBP_MEMBRANE_DEPOLARIZATION
6	Down	0.659233060955533	0.898278504925513	GOBP_LAYER_FORMATION_IN_CEREBRAL_CORTEX
10	Down	0.659415491192414	0.898291561658447	GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION
6	Up	0.659758847308259	0.898298513109561	GOBP_CARDIAC_FIBROBLAST_CELL_DIFFERENTIATION
31	Down	0.659766292965017	0.898298513109561	GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY
25	Down	0.660082534654457	0.898377413593899	GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION
38	Down	0.660295477278632	0.898377413593899	GOBP_AMINE_TRANSPORT
6	Down	0.660342836237963	0.898377413593899	GOBP_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT_ASSEMBLY
9	Down	0.660987253377402	0.898483337332019	GOBP_REGULATION_OF_CELL_MATURATION
12	Down	0.661210907429818	0.898483337332019	GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS
13	Up	0.661426733377192	0.898483337332019	GOBP_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION
16	Down	0.661605811206288	0.898483337332019	GOBP_DNA_CATABOLIC_PROCESS
9	Down	0.662063269178381	0.898483337332019	GOBP_PURINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS
19	Down	0.662238257058815	0.898483337332019	GOBP_STEROID_HORMONE_BIOSYNTHETIC_PROCESS
33	Down	0.66239524992826	0.898483337332019	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE
12	Up	0.662425261936053	0.898483337332019	GOBP_NK_T_CELL_ACTIVATION
11	Down	0.662559172426686	0.898483337332019	GOBP_INTERLEUKIN_18_MEDIATED_SIGNALING_PATHWAY
12	Down	0.662592971709152	0.898483337332019	GOBP_NEGATIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION
5	Down	0.662860271364628	0.898483337332019	GOBP_MIRNA_CATABOLIC_PROCESS
5	Down	0.662860271364628	0.898483337332019	GOBP_REGULATION_OF_MIRNA_CATABOLIC_PROCESS
17	Up	0.662910060130778	0.898483337332019	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY
8	Up	0.662974724916248	0.898483337332019	GOBP_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT
8	Down	0.663076202025886	0.898483337332019	GOBP_GABAERGIC_NEURON_DIFFERENTIATION
11	Down	0.663186854340124	0.898483337332019	GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY
42	Up	0.663550844125383	0.898592624080282	GOBP_XENOBIOTIC_METABOLIC_PROCESS
124	Down	0.663613332926712	0.898592624080282	GOBP_PEPTIDE_TRANSPORT
35	Down	0.664125753074914	0.898824030380256	GOBP_AMYLOID_BETA_FORMATION
22	Down	0.664130128277888	0.898824030380256	GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION
23	Down	0.664552092630259	0.899160954282597	GOBP_REGULATION_OF_ACTION_POTENTIAL
5	Up	0.664726273241176	0.89916253046184	GOBP_NEGATIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE
23	Up	0.664905935745216	0.899171519143348	GOBP_GLUTAMATE_METABOLIC_PROCESS
5	Down	0.665097532332874	0.899196637755969	GOBP_DTMP_METABOLIC_PROCESS
22	Down	0.665920611249489	0.899949821968652	GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS
5	Up	0.666146912887208	0.899949821968652	GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE
5	Up	0.66617413221347	0.899949821968652	GOBP_REGULATION_OF_MAST_CELL_ACTIVATION
20	Up	0.666365258590493	0.899974077155611	GOBP_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION
5	Up	0.667094062894463	0.900551710283253	GOBP_RESPONSE_TO_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR
6	Down	0.667139519836545	0.900551710283253	GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_APICAL_BASAL_POLARITY
23	Down	0.667353275837533	0.900580999017126	GOBP_AORTA_DEVELOPMENT
22	Down	0.667584176657538	0.900580999017126	GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS
10	Down	0.667855215208392	0.900580999017126	GOBP_GROWTH_PLATE_CARTILAGE_DEVELOPMENT
12	Down	0.66789428512105	0.900580999017126	GOBP_PHOSPHATE_ION_TRANSMEMBRANE_TRANSPORT
7	Down	0.668027660421593	0.900580999017126	GOBP_POSITIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION
58	Up	0.66850146234773	0.90098602173785	GOBP_PLATELET_ACTIVATION
5	Up	0.668697892261042	0.901017097765267	GOBP_LONG_CHAIN_FATTY_ACID_CATABOLIC_PROCESS
22	Up	0.669881144487788	0.901441994658129	GOBP_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT
36	Down	0.669965403227058	0.901441994658129	GOBP_EMBRYONIC_HEART_TUBE_DEVELOPMENT
8	Up	0.670037946862173	0.901441994658129	GOBP_POSITIVE_REGULATION_OF_MONOCYTE_DIFFERENTIATION
5	Down	0.670172096602896	0.901441994658129	GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_MIGRATION
8	Up	0.670280645521081	0.901441994658129	GOBP_WATER_SOLUBLE_VITAMIN_BIOSYNTHETIC_PROCESS
5	Up	0.670374685704421	0.901441994658129	GOBP_MEIOTIC_SISTER_CHROMATID_COHESION_CENTROMERIC
52	Down	0.670737968711977	0.901441994658129	GOBP_MUSCLE_HYPERTROPHY
5	Up	0.671125112551914	0.901441994658129	GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION
5	Up	0.671256289040019	0.901441994658129	GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS
5	Up	0.671256289040019	0.901441994658129	GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS
6	Down	0.67147234275556	0.901441994658129	GOBP_MYOBLAST_MIGRATION
70	Down	0.671571991778683	0.901441994658129	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION
10	Down	0.671593018638623	0.901441994658129	GOBP_DOLICHOL_LINKED_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS
175	Down	0.671692745179848	0.901441994658129	GOBP_ADAPTIVE_IMMUNE_RESPONSE
9	Down	0.671803601215769	0.901441994658129	GOBP_LEUKOCYTE_TETHERING_OR_ROLLING
120	Down	0.671909709314707	0.901441994658129	GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS
22	Down	0.672133243775574	0.901441994658129	GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION
50	Down	0.672158787155213	0.901441994658129	GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT
20	Up	0.672416321796848	0.901441994658129	GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION
40	Up	0.672637170440174	0.901441994658129	GOBP_FATTY_ACID_TRANSPORT
12	Up	0.672720043055898	0.901441994658129	GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION
5	Down	0.672829227877406	0.901441994658129	GOBP_ROSTROCAUDAL_NEURAL_TUBE_PATTERNING
5	Down	0.674182856403639	0.902677583491207	GOBP_REGULATION_OF_RELAXATION_OF_CARDIAC_MUSCLE
6	Down	0.67422418306524	0.902677583491207	GOBP_DRINKING_BEHAVIOR
31	Up	0.674272537831992	0.902677583491207	GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING
10	Up	0.674871231499403	0.903246404867988	GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY
18	Up	0.675232035961362	0.903496624843254	GOBP_XENOBIOTIC_TRANSPORT
37	Down	0.67570271578839	0.903710567229172	GOBP_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE
85	Up	0.675739708341844	0.903710567229172	GOBP_PROTEIN_HOMOOLIGOMERIZATION
11	Down	0.676124776075788	0.903721434015315	GOBP_CARBOHYDRATE_PHOSPHORYLATION
6	Down	0.676412659071823	0.903721434015315	GOBP_REGULATION_OF_VASCULAR_WOUND_HEALING
8	Up	0.67642291143921	0.903721434015315	GOBP_NEURON_PROJECTION_MAINTENANCE
9	Down	0.676572724416533	0.903721434015315	GOBP_RESPONSE_TO_ETHER
53	Down	0.676827883465322	0.903721434015315	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE
24	Down	0.676949073405316	0.903721434015315	GOBP_NON_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS
13	Up	0.676965084206585	0.903721434015315	GOBP_VIRAL_RNA_GENOME_REPLICATION
43	Down	0.677451464099064	0.903827363852155	GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION
10	Up	0.678009328147211	0.903827363852155	GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS
5	Down	0.678324519245489	0.903827363852155	GOBP_PHOSPHATIDYLGLYCEROL_ACYL_CHAIN_REMODELING
5	Down	0.678730101044838	0.903827363852155	GOBP_THIAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS
11	Up	0.678803130861357	0.903827363852155	GOBP_DOPAMINERGIC_NEURON_DIFFERENTIATION
9	Down	0.679047299691268	0.903827363852155	GOBP_PHAGOLYSOSOME_ASSEMBLY
11	Up	0.679108885359048	0.903827363852155	GOBP_RENAL_ABSORPTION
24	Down	0.679252927775011	0.903827363852155	GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION
138	Down	0.679386212658365	0.903827363852155	GOBP_POSITIVE_REGULATION_OF_SECRETION
5	Up	0.679549760067113	0.903827363852155	GOBP_CELLULAR_RESPONSE_TO_HYDROPEROXIDE
6	Up	0.67971250121935	0.903827363852155	GOBP_INTRACELLULAR_OXYGEN_HOMEOSTASIS
126	Up	0.680253360379582	0.903827363852155	GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM
11	Up	0.68026687407299	0.903827363852155	GOBP_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE
13	Up	0.680341936809628	0.903827363852155	GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION
5	Up	0.680514652259791	0.903827363852155	GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION
12	Up	0.680643124623205	0.903827363852155	GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION_INITIATION
7	Up	0.680719722282889	0.903827363852155	GOBP_HYALURONAN_BIOSYNTHETIC_PROCESS
325	Down	0.680867813783365	0.903827363852155	GOBP_METAL_ION_TRANSPORT
5	Up	0.681023317566532	0.903827363852155	GOBP_L_TRYPTOPHAN_METABOLIC_PROCESS
9	Up	0.681240052258318	0.903827363852155	GOBP_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY
5	Up	0.681295846486041	0.903827363852155	GOBP_TONIC_SMOOTH_MUSCLE_CONTRACTION
5	Down	0.68133078885487	0.903827363852155	GOBP_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS
5	Down	0.68133078885487	0.903827363852155	GOBP_METANEPHRIC_RENAL_VESICLE_MORPHOGENESIS
98	Down	0.681600410147318	0.903827363852155	GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS
13	Up	0.681633762906056	0.903827363852155	GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION
6	Up	0.681889601201797	0.903827363852155	GOBP_REGULATION_OF_RAB_PROTEIN_SIGNAL_TRANSDUCTION
18	Up	0.68206382825333	0.903827363852155	GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION
24	Down	0.682366157506305	0.903827363852155	GOBP_NEUROBLAST_PROLIFERATION
6	Down	0.682502982693028	0.903827363852155	GOBP_NEGATIVE_REGULATION_OF_CENTROSOME_DUPLICATION
26	Down	0.68254956472615	0.903827363852155	GOBP_AORTIC_VALVE_MORPHOGENESIS
7	Down	0.682770122022367	0.903827363852155	GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS
456	Down	0.682875618390913	0.903827363852155	GOBP_CELL_MORPHOGENESIS
7	Up	0.6828906072227	0.903827363852155	GOBP_CELL_CELL_JUNCTION_MAINTENANCE
5	Up	0.683244441855561	0.903827363852155	GOBP_REGULATION_OF_PIGMENTATION
10	Down	0.683684297556927	0.903827363852155	GOBP_TYPE_B_PANCREATIC_CELL_DEVELOPMENT
5	Up	0.683695350187757	0.903827363852155	GOBP_REGULATION_OF_GLOMERULAR_FILTRATION
14	Down	0.683860278114576	0.903827363852155	GOBP_MAINTENANCE_OF_BLOOD_BRAIN_BARRIER
19	Up	0.683915548979423	0.903827363852155	GOBP_MESENCHYMAL_CELL_PROLIFERATION
11	Up	0.684093522520583	0.903827363852155	GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT
43	Down	0.684098577576052	0.903827363852155	GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION
9	Up	0.684174879621778	0.903827363852155	GOBP_DEVELOPMENT_OF_SECONDARY_SEXUAL_CHARACTERISTICS
20	Up	0.684477207895163	0.903855854584161	GOBP_BLASTOCYST_FORMATION
5	Up	0.684718202712689	0.903855854584161	GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT
5	Up	0.684718202712689	0.903855854584161	GOBP_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT
24	Down	0.685069018877633	0.903952947793519	GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION
33	Down	0.685372357612434	0.903952947793519	GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION
20	Down	0.6856125566594	0.903952947793519	GOBP_SYNAPTIC_VESICLE_TRANSPORT
26	Down	0.685617359612487	0.903952947793519	GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION
34	Down	0.685843909371758	0.903952947793519	GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT
17	Up	0.686000689907245	0.903952947793519	GOBP_OLEFINIC_COMPOUND_BIOSYNTHETIC_PROCESS
6	Up	0.686009318086904	0.903952947793519	GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_DEHYDROGENASE
14	Down	0.686432323117389	0.904129650925719	GOBP_ACYLGLYCEROL_HOMEOSTASIS
9	Up	0.686640543514129	0.904129650925719	GOBP_EXCITATORY_SYNAPSE_ASSEMBLY
31	Up	0.686665332346318	0.904129650925719	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT
16	Down	0.686980805586783	0.904288949408832	GOBP_L_GLUTAMATE_TRANSMEMBRANE_TRANSPORT
46	Down	0.687134320033765	0.904288949408832	GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS
46	Down	0.687470533899384	0.904502370803822	GOBP_AXO_DENDRITIC_TRANSPORT
8	Down	0.688240794245953	0.905101417356298	GOBP_MAMMARY_GLAND_INVOLUTION
17	Down	0.688274158436038	0.905101417356298	GOBP_DNA_METHYLATION_DEPENDENT_CONSTITUTIVE_HETEROCHROMATIN_FORMATION
6	Down	0.689252455406317	0.905693411710218	GOBP_NEUTROPHIL_DIFFERENTIATION
7	Down	0.68953982521548	0.905693411710218	GOBP_KIDNEY_MESENCHYME_DEVELOPMENT
7	Down	0.68953982521548	0.905693411710218	GOBP_METANEPHRIC_MESENCHYME_DEVELOPMENT
13	Up	0.689597089338229	0.905693411710218	GOBP_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION
6	Up	0.689709582016804	0.905693411710218	GOBP_RESPONSE_TO_COBALT_ION
5	Up	0.689769967971722	0.905693411710218	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE
5	Down	0.690570834287658	0.90631188672082	GOBP_CELLULAR_DETOXIFICATION_OF_ALDEHYDE
12	Up	0.69058977706647	0.90631188672082	GOBP_N_GLYCAN_PROCESSING
15	Down	0.691154133623612	0.906472637215017	GOBP_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY
13	Down	0.69123129413527	0.906472637215017	GOBP_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION
8	Down	0.691235532284609	0.906472637215017	GOBP_PROGESTERONE_METABOLIC_PROCESS
5	Down	0.691832605272555	0.906569931473734	GOBP_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS
43	Down	0.691982050903398	0.906569931473734	GOBP_PROTEIN_SUMOYLATION
142	Down	0.691985250897363	0.906569931473734	GOBP_AMIDE_TRANSPORT
105	Down	0.692185917160972	0.906569931473734	GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS
15	Down	0.692301801212607	0.906569931473734	GOBP_KERATINOCYTE_PROLIFERATION
9	Down	0.692523175963862	0.906569931473734	GOBP_VENTRAL_SPINAL_CORD_DEVELOPMENT
42	Down	0.692530811612608	0.906569931473734	GOBP_HIPPOCAMPUS_DEVELOPMENT
36	Up	0.693828758827043	0.907535431129143	GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION
28	Down	0.693878565653548	0.907535431129143	GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY
7	Down	0.693927944309874	0.907535431129143	GOBP_LEUKOTRIENE_BIOSYNTHETIC_PROCESS
5	Up	0.694681729087705	0.907535431129143	GOBP_RESPONSE_TO_PROTOZOAN
22	Up	0.694747121566908	0.907535431129143	GOBP_MEIOTIC_CHROMOSOME_SEGREGATION
10	Up	0.694875796980293	0.907535431129143	GOBP_ACTIN_POLYMERIZATION_DEPENDENT_CELL_MOTILITY
10	Down	0.694970074831959	0.907535431129143	GOBP_MITOCHONDRIAL_PROTEIN_PROCESSING
29	Down	0.694986665587267	0.907535431129143	GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY
9	Up	0.695044099488271	0.907535431129143	GOBP_DETECTION_OF_CALCIUM_ION
17	Up	0.695186286448414	0.907535431129143	GOBP_XENOBIOTIC_CATABOLIC_PROCESS
