logFC	AveExpr	t	P.Value	adj.P.Val	B	GB_ACC	ID	UG_CLUSTER	DESCRIPTION	GENE_SYMBOL	display_label	deg_class
-0.621808842024026	-0.612320193379222	-5.18314460516677	0.000138866588002194	0.0810703976309535	1.18804957115606	W85900	14244	Hs.659521	Transcribed locus	NA	W85900	Not_significant
-0.550925518176718	-0.562224402205385	-5.1606687608462	0.000144703967212768	0.0810703976309535	1.15250862605629	AA478950	5138	Hs.371987	Nuclear factor of activated T-cells 5, tonicity-responsive	NFAT5	NFAT5	Not_significant
0.84330477520173	0.826863181981392	5.09260325300095	0.000163987580721496	0.0881990804152495	1.04437504659549	T65770	13219	Hs.116237	Vav 1 oncogene	VAV1	VAV1	Not_significant
-0.737559168204723	-0.739661276012055	-5.09449241414766	0.00017192165378075	0.0889099444898447	1.0068987088887	AA702702	6962	Hs.440544	Chloride intracellular channel 4	CLIC4	CLIC4	Not_significant
-0.638830448920931	-0.648262186640972	-5.0226520922331	0.000187126129251001	0.0931888123669985	0.930240491193184	AA666078	1068	Hs.534384	Polyglutamine binding protein 1	PQBP1	PQBP1	Not_significant
-0.504162245094024	-0.493479844397451	-4.99478395927885	0.000196492890577269	0.0943586930964987	0.887666775985285	AA625664	6274	Hs.604103	Clone DT1P1A11 mRNA, CAG repeat region	NA	AA625664	Not_significant
-0.524743958666476	-0.545423183077344	-4.94939291746998	0.000213781399270807	0.0965601885664732	0.81443414948243	AA598625	5905	Hs.654352	Solute carrier family 1 (glutamate/neutral amino acid transporter), member 4	SLC1A4	SLC1A4	Not_significant
-0.435241353318323	-0.427824260652734	-4.94524002941783	0.000215439956640949	0.0965601885664732	0.80771786913567	AA701535	6923	Hs.513102	Transcribed locus	NA	AA701535	Not_significant
-0.545422883442206	-0.542584846634406	-5.02909263478316	0.000230906159279715	0.100153684441131	0.741761015416875	H65659	9041	Hs.464137	Acyl-Coenzyme A oxidase 1, palmitoyl	ACOX1	ACOX1	Not_significant
-0.580435084550317	-0.585169975422031	-4.82321101412223	0.000270623867203692	0.110500832909978	0.609176392062587	AA775325	7332	Hs.175473	Adenylate kinase 1	AK1	AK1	Not_significant
